appid,appName,avgList_date,avgList_value,list_date,list_value,versionDate,version,date
6451407032,红果短剧-海量热门短剧随心看,1705420800000,97259,1705420800000,46956,,,
6451407032,红果短剧-海量热门短剧随心看,1705334400000,97259,1705334400000,47944,,,
6451407032,红果短剧-海量热门短剧随心看,1705248000000,97259,1705248000000,50997,,,
6451407032,红果短剧-海量热门短剧随心看,1705161600000,97259,1705161600000,48024,,,
6451407032,红果短剧-海量热门短剧随心看,1705075200000,97259,1705075200000,46121,,,
6451407032,红果短剧-海量热门短剧随心看,1704988800000,97259,1704988800000,52061,,,
6451407032,红果短剧-海量热门短剧随心看,1704902400000,97259,1704902400000,69666,,,
6451407032,红果短剧-海量热门短剧随心看,1704816000000,97259,1704816000000,58482,,,
6451407032,红果短剧-海量热门短剧随心看,1704729600000,97259,1704729600000,40842,,,
6451407032,红果短剧-海量热门短剧随心看,1704643200000,97259,1704643200000,41804,,,
6451407032,红果短剧-海量热门短剧随心看,1704556800000,97259,1704556800000,42686,,,
6451407032,红果短剧-海量热门短剧随心看,1704470400000,97259,1704470400000,35104,,,
6451407032,红果短剧-海量热门短剧随心看,1704384000000,97259,1704384000000,33824,,,
6451407032,红果短剧-海量热门短剧随心看,1704297600000,97259,1704297600000,35023,,,
6451407032,红果短剧-海量热门短剧随心看,1704211200000,97259,1704211200000,41804,,,
6451407032,红果短剧-海量热门短剧随心看,1704124800000,97259,1704124800000,32582,,,
6451407032,红果短剧-海量热门短剧随心看,1704038400000,97259,1704038400000,37960,,,
6451407032,红果短剧-海量热门短剧随心看,1703952000000,97259,1703952000000,35833,,,
6451407032,红果短剧-海量热门短剧随心看,1703865600000,97259,1703865600000,35636,,,
6451407032,红果短剧-海量热门短剧随心看,1703779200000,97259,1703779200000,35456,,,
6451407032,红果短剧-海量热门短剧随心看,1703692800000,97259,1703692800000,34517,,,
6451407032,红果短剧-海量热门短剧随心看,1703606400000,97259,1703606400000,31003,,,
6451407032,红果短剧-海量热门短剧随心看,1703520000000,97259,1703520000000,28313,,,
6451407032,红果短剧-海量热门短剧随心看,1703433600000,97259,1703433600000,26888,,,
6451407032,红果短剧-海量热门短剧随心看,1703347200000,97259,1703347200000,29444,,,
6451407032,红果短剧-海量热门短剧随心看,1703260800000,97259,1703260800000,29607,,,
6451407032,红果短剧-海量热门短剧随心看,1703174400000,97259,1703174400000,28553,,,
6451407032,红果短剧-海量热门短剧随心看,1703088000000,97259,1703088000000,28928,,,
6451407032,红果短剧-海量热门短剧随心看,1703001600000,97259,1703001600000,27501,,,
6451407032,红果短剧-海量热门短剧随心看,1702915200000,97259,1702915200000,26681,,,
6451407032,红果短剧-海量热门短剧随心看,1702828800000,97259,1702828800000,28483,,,
6451407032,红果短剧-海量热门短剧随心看,1702742400000,97259,1702742400000,28635,,,
6451407032,红果短剧-海量热门短剧随心看,1702656000000,97259,1702656000000,27142,,,
6451407032,红果短剧-海量热门短剧随心看,1702569600000,97259,1702569600000,26697,,,
6451407032,红果短剧-海量热门短剧随心看,1702483200000,97259,1702483200000,26318,,,
6451407032,红果短剧-海量热门短剧随心看,1702396800000,97259,1702396800000,25812,,,
6451407032,红果短剧-海量热门短剧随心看,1702310400000,97259,1702310400000,27273,,,
6451407032,红果短剧-海量热门短剧随心看,1702224000000,97259,1702224000000,33802,,,
6451407032,红果短剧-海量热门短剧随心看,1702137600000,97259,1702137600000,30305,,,
6451407032,红果短剧-海量热门短剧随心看,1702051200000,97259,1702051200000,34610,,,
6451407032,红果短剧-海量热门短剧随心看,1701964800000,97259,1701964800000,28937,,,
6451407032,红果短剧-海量热门短剧随心看,1701878400000,97259,1701878400000,27944,,,
6451407032,红果短剧-海量热门短剧随心看,1701792000000,97259,1701792000000,28479,,,
6451407032,红果短剧-海量热门短剧随心看,1701705600000,97259,1701705600000,26853,,,
6451407032,红果短剧-海量热门短剧随心看,1701619200000,97259,1701619200000,27617,,,
6451407032,红果短剧-海量热门短剧随心看,1701532800000,97259,1701532800000,29683,,,
6451407032,红果短剧-海量热门短剧随心看,1701446400000,97259,1701446400000,27001,,,
6451407032,红果短剧-海量热门短剧随心看,1701360000000,97259,1701360000000,27074,,,
6451407032,红果短剧-海量热门短剧随心看,1701273600000,97259,1701273600000,28629,,,
6451407032,红果短剧-海量热门短剧随心看,1701187200000,97259,1701187200000,30969,,,
